ContentId,If you liked,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
6852600000000000000,Firebase and Google Cloud: better together (ID: 6852597772196653540),Google lags behind Amazon and Microsoft's cloud in one important area (ID: -4765711818183276269),How the queen of Silicon Valley is helping Google go after Amazon's most profitable business (ID: -4338308747999225618),VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl (ID: 4164212115654350513),Google Cloud Platform's preemptible VMs are now up to 33% cheaper (ID: -1634742667970363668),"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog (ID: 2262656830196923781)"
6881800000000000000,Santander Vies to Become First Bank to Issue Cash on Blockchain - CoinDesk (ID: 6881796783400625893),Quick Tip: Working with the JavaScript Battery API (ID: -2328163218997425612),"A whole new GitHub Universe: announcing new tools, forums, and features (ID: 8115033558441775155)",Comparing React.js to Vue.js for dynamic tabular data (ID: -240359174314633445),Building Flipkart Lite: A Progressive Web App (ID: 3142843830268077617),CMN regulamenta abertura de conta de depósito por meio eletrônico (ID: -7613994611628693820)
6910760000000000000,JavaServer Faces 2.3 Quick Reference - DZone Java (ID: 6910763794618680440),Graph Capabilities with the Elastic Stack (ID: -8085935119790093311),Eclipse Foundation Releases Neon (ID: 1379546145237381445),Plano nacional de ''internet das coisas'' sai em fevereiro (ID: -7047448754687279385),Código Google: Introdução da próxima geração do Google Tag Manager e do Tag Manager 360 para Mobile Apps (ID: 4375556914674736641),How Do Top Android Developers QA Test Their Apps? (ID: 2362495898257544462)
6940370000000000000,Graduação já não garante uma carreira de sucesso em TI - CIO (ID: 6940370558848102253),Alecrim/AlecrimCoreData (ID: -4974757204495953627),Joel on Software (ID: -3027055440570405664),"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads (ID: -2855910583928922225)",Ordering coffee in Italy: the 10 commandments (ID: -1313614305945895108),"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts (ID: -330801551666885085)"
6941470000000000000,Accenture amplia atuação no Brasil (ID: 6941466664989793964),You won't recognize the new world of digital payments without this report (ID: -1622037268576555626),Nubank pode fechar as portas se BC confirmar mudança amanhã (ID: -1663441888197894674),Can Accenture Take Over Advertising? (ID: 5293701842202310496),O tênue equilíbrio da equipe que desenha produtos digitais (ID: 374352050712569304),Visa lança desafio para startups de tecnologia - Startupi (ID: -3875881534863988868)
6947860000000000000,Java Microservices: The Cake is a Lie but You Can't Ignore It | Takipi Blog (ID: 6947862790919978120),Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack (ID: 2930191803881821526),"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog (ID: 2262656830196923781)",Elastic Stack 5.0.0 Released (ID: 5847042211895226591),Chrome OS now has Material Design for the desktop (ID: -9192549002213406534),Mastering Bash and Terminal (ID: 569574447134368517)
6989200000000000000,Front in BH 2016 (ID: 6989198691754522425),How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene (ID: -6542996094878850014),"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files (ID: 764116021156146784)",Python Is Not Java (dirtSimple.org) (ID: -4089455027188314262),Design Better Forms - uxdesign.cc - User Experience Design (ID: 9079880752026843473),Promises | Web Fundamentals - Google Developers (ID: -8757701761088346244)
6997620000000000000,Abrimos uma conta no Original. (ID: 6997620589258672675),Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento (ID: -3850803681204406658),Nubank e Goldman fecham parceria de R$ 200 milhões (ID: 7818691400791322406),Mobile Time (ID: 1797761064772338938),Nubank começa a testar seu programa de fidelidade - Empresas Tech (ID: -2720012228333470715),CMN regulamenta abertura de conta de depósito por meio eletrônico (ID: -7613994611628693820)
7013670000000000000,Itaú Unibanco fecha compra de ativos de varejo do Citi no Brasil (ID: 7013665235990336340),Abrimos uma conta no Original. (ID: 6997620589258672675),Nubank começa a testar seu programa de fidelidade - Empresas Tech (ID: -2720012228333470715),"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú (ID: 8386493184609384928)",Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito (ID: 4184543400419595673),Engineering Digital Banking Solutions Using UX Methodology (ID: -6289909056857931861)
7065700000000000000,Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now! (ID: 7065704533945771463),The Continuous Delivery Maturity Model (ID: 2372438485070148864),Using Honcho to Create a Multi-Process Docker Container (ID: -548976469460064550),DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO (ID: 372531153711028286),Our password hashing has no clothes (ID: -1199490911632553070),"DevOps security requires new mindset and tools for visibility, automation (ID: -1573329182923097618)"
7087600000000000000,Workshop de Design Thinking - Unicamp (ID: 7087600436874507849),Most Interesting APIs in 2016: Cognitive Computing (ID: 428486625959995206),Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com (ID: -655909700262679295),"Docker - Build, Ship, and Run Any App, Anywhere (ID: -1999468346928419252)",Zuckerberg mostra em vídeo do que sua inteligência artificial 'Jarvis' é capaz (ID: 1580124381109623727),Visa lança desafio para startups de tecnologia - Startupi (ID: -3875881534863988868)
7088170000000000000,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins (ID: 7088167897470452815)",O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil (ID: -4509487968959834430),Qual é o valor da área de T&D na sua empresa? (ID: -7264217791213422584),Investimentos em coaching e mentoring aumentam nas empresas (ID: -5952729859839521828),O que você deve fazer para se tornar um líder melhor? (ID: 880612740433495828),4 Reasons Managers Should Spend More Time on Coaching (ID: -8992803137960175254)
7155060000000000000,Wide & Deep Learning: Better Together with TensorFlow (ID: 7155061818771055780),"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel (ID: -7126520323752764957)","DARPA Goes ""Meta"" with Machine Learning for Machine Learning (ID: -377975173223377441)",The AI business landscape (ID: 7395435905985567130),Why Netflix thinks its personalized recommendation engine is worth $1 billion per year (ID: -1556169727291354289),Funcionários do mês no CoolHow: os Slackbots - CoolHow Creative Lab (ID: -8771338872124599367)
7181580000000000000,Liberty vai adotar telemetria e baratear seguro para bons motoristas (ID: 7181581805250416928),The new tech talent you need to succeed in digital (ID: 4785499183287168509),Mobile Time (ID: 1797761064772338938),PwC faz virada digital e já fatura US$ 1 bilhão no mundo (ID: 5964888566269323942),Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento (ID: -3850803681204406658),Nubank começa a testar seu programa de fidelidade - Empresas Tech (ID: -2720012228333470715)
7187600000000000000,Top 15 Facebook Open Source Projects You Must Know (ID: 7187598944032799890),Four Node.js Gotchas that Operations Teams Should Know about - The New Stack (ID: 1649752043999819668),"Why Performance Matters, Part 1: The Perception Of Time - Smashing Magazine (ID: 2633209697262372913)",Mobify report reveals impact of mobile website speed (ID: -8950763842769120954),Mercado de Cosméticos no Brasil - Setor que não conhece crise! (ID: -5039153034159656707),Things you probably didn't know you could do with Chrome's Developer Console (ID: -3040610224044779845)
7202700000000000000,Combining Spring Boot and JDBI (ID: 7202701636941380671),"Kotlin in Production - What works, Whats broken (ID: -8606063418076691067)",Building Spring Cloud Microservices That Strangle Legacy Systems (ID: 90383487344892230),Lessons from converting an app to 100% Kotlin - Keepsafe Engineering (ID: 2543311963908571128),Introducing Kotlin support in Spring Framework 5.0 (ID: 4891010769166501207),"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog (ID: 2262656830196923781)"
7226500000000000000,"Zuul 2 : The Netflix Journey to Asynchronous, Non-Blocking Systems (ID: 7226503561499839165)",Serverless real-time architecture on AWS: there is a way ! (ID: 2025471325746532174),"Building A Modern, Scalable Backend: Modernizing Monolithic Applications (ID: 5263606973029607223)",Microservices Architecture on Google App Engine (ID: -5283009029345397378),Building Spring Cloud Microservices That Strangle Legacy Systems (ID: 90383487344892230),"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog (ID: 2262656830196923781)"
7229630000000000000,"An independent organization just ranked Google as the best cloud, beating Amazon (ID: 7229629480273331039)",9 Non-Threatening Leadership Strategies for Women (ID: 1881534532776527237),Top 10 Intranet Trends of 2016 (ID: 8890720798209849691),2 terrific #MarTech talks on the rise of AI in marketing - Chief Marketing Technologist (ID: 2822049545552366036),"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce (ID: -7463305179076477879)",Two Different Sales Motions . . . . (ID: 6519443272707698315)
7255020000000000000,An operating model for company-wide agile development (ID: 7255021292858609470),Big IT Rising (ID: -1654063646246197191),"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce (ID: -7463305179076477879)",Embracing Agile (ID: 5238119115012015307),"Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow (ID: -3662111110237135231)",An operating model for company-wide agile development (ID: 4139191914110236238)
7270970000000000000,Announcing .NET Core 1.0 (ID: 7270966256391553686),Beyond Progressive Web Apps Part 1 (ID: 4277778562135834208),Java vs .NET vs Python vs Ruby vs Node.JS: Who Reigns the Job Market? | Takipi Blog (ID: 3205047378909988692),Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC (ID: 2858969450431709251),Accidental discovery could help batteries last years longer (ID: -1730766821655383888),Beyond Progressive Web Apps Part 2: We Need to Know What's New (ID: 7429409096643373334)
7277160000000000000,An overview of web service solutions in Drupal 8 (ID: 7277161137091492767),Cross-channel user experiences with Drupal (ID: -6980020268309524947),The Death of Drupal Commerce as an Ecommerce Solution - Third & Grove (ID: -6707474286910397949),The AI business landscape (ID: 7395435905985567130),Touch (TV Series 2012-2013) (ID: -7399665664688732365),Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender (ID: 1649085803937938638)
7395440000000000000,The AI business landscape (ID: 7395435905985567130),Text summarization with TensorFlow (ID: 6340108943344143104),"Hello, TensorFlow! (ID: -5253644367331262405)",Making open source data more available (ID: 2625883933130361261),Why Google App Engine rocks: A Google engineer's take (ID: 4118743389464105405),"Amazon open-sources its own deep learning software, DSSTNE (ID: -1114438937697017987)"
7400900000000000000,Inbox by Gmail ganha formatação de texto | Google Discovery (ID: 7400903238402587728),"Google launches Springboard, an AI-powered assistant for its enterprise customers (ID: -4205346868684833897)",Touch (TV Series 2012-2013) (ID: -7399665664688732365),"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels (ID: -3161714324304758767)",Here's proof that Google is getting serious about battling Facebook in a key area (ID: -7331393944609614247),"Secret's founder returns with Bold, a Medium for enterprise (ID: 7804826445069770894)"
7414480000000000000,Good developers take breaks * Greetings Programs (ID: 7414483722019578252),Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio (ID: 1283472251609674486),"Little girls doubt that women can be brilliant, study shows (ID: 6463551093741815202)",Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito (ID: 4184543400419595673),Introducing Ask a Female Engineer (ID: 1990052153136096105),The Genderbread Person v3 | It's Pronounced Metrosexual (ID: -5628897645967553681)
